fecha,valor
2025-12-02,71.62
2025-12-03,72.16
2025-12-04,71.36
2025-12-05,72.48
2025-12-09,76.64
2025-12-10,73.58
2025-12-11,72.9
2025-12-12,71.71
2025-12-15,71.25
2025-12-16,68.62
2025-12-17,67.01
2025-12-18,66.87
2025-12-19,67.18
2025-12-22,69.75
2025-12-23,67.54
2025-12-26,68.67
2025-12-29,68.87
2025-12-30,65.56
2026-01-02,71.3
2026-01-05,70.9
2026-01-06,69.05
2026-01-07,69.35
2026-01-08,68.97
2026-01-09,69.65
2026-01-12,73.71
2026-01-13,68.5
2026-01-14,68.16
2026-01-15,67.35
2026-01-16,66.78
2026-01-19,68.82
2026-01-20,66.58
2026-01-21,66.75
2026-01-22,67.09
2026-01-23,67.13
2026-01-26,70.2
2026-01-27,64.72
2026-01-28,66.18
2026-01-29,67.44
2026-01-30,66.75
2026-02-02,70.32
2026-02-03,67.95
2026-02-04,69.22
2026-02-05,69.38
2026-02-06,69.35
2026-02-09,72.36
2026-02-10,70.53
2026-02-11,68.94
2026-02-12,69.28
2026-02-13,69.37
2026-02-18,72.76
2026-02-19,66.79
2026-02-20,68.89
2026-02-23,71.45
2026-02-24,67.73
2026-02-25,66.42
